bounds_fid,total_grids,accommodation_z_mean,accommodation_z_median,accommodation_z_std,accommodation_z_min,accommodation_z_max,active_life_z_mean,active_life_z_median,active_life_z_std,active_life_z_min,active_life_z_max,arts_and_entertainment_z_mean,arts_and_entertainment_z_median,arts_and_entertainment_z_std,arts_and_entertainment_z_min,arts_and_entertainment_z_max,attractions_and_activities_z_mean,attractions_and_activities_z_median,attractions_and_activities_z_std,attractions_and_activities_z_min,attractions_and_activities_z_max,business_and_services_z_mean,business_and_services_z_median,business_and_services_z_std,business_and_services_z_min,business_and_services_z_max,eat_and_drink_z_mean,eat_and_drink_z_median,eat_and_drink_z_std,eat_and_drink_z_min,eat_and_drink_z_max,education_z_mean,education_z_median,education_z_std,education_z_min,education_z_max,health_and_medical_z_mean,health_and_medical_z_median,health_and_medical_z_std,health_and_medical_z_min,health_and_medical_z_max,public_services_z_mean,public_services_z_median,public_services_z_std,public_services_z_min,public_services_z_max,religious_z_mean,religious_z_median,religious_z_std,religious_z_min,religious_z_max,retail_z_mean,retail_z_median,retail_z_std,retail_z_min,retail_z_max,avg_z_mean,label,country
579,17,0.04268856119676922,-0.04399385869047859,0.32204013700951073,-0.42667934513551803,0.6015391963556099,0.24502916891375368,-0.09094693499737239,0.9070897627646924,-1.172864832325534,2.0368920202575,-0.1386339026118495,-0.14829203866226265,0.3285504698247029,-0.5944761510315201,0.5943125857862025,0.02094776757455869,-0.02443866722451501,0.24620293575432,-0.3663124136620283,0.6033249820106389,-0.30725427853897885,-0.3182525609110195,0.5209833143724145,-0.9792453577048189,1.0402188211934267,0.2668541335352041,0.060881747672517306,0.7436863407444356,-0.5544410927666615,2.053694153797776,-0.2368136364055962,-0.17063508884776024,0.5977125512382574,-1.1833848252522539,0.7824543424344254,-0.29627864573704965,-0.4113324107890317,0.7394772244254262,-1.1157732234197064,1.6094314941503483,-0.3726098617740241,-0.2702977242172834,0.4088644521265987,-1.1227378596645683,0.2633294549529278,-0.3482247005593091,-0.3172025718959245,0.1918625615674198,-0.6837712568002356,-0.16697247851352165,-0.22442728790391006,-0.2826358678292772,0.6397464598739303,-1.2802544848083421,0.9644406533878176,-0.12261115293731197,Baix Llobregat,ES
361,35,-0.03871904429069897,-0.01833240789328095,0.4026509603975423,-0.911664546751298,0.7522396492422778,-0.47423488664086505,-0.571730894431646,0.6501390912438954,-2.059725946338022,0.8826291900361063,-0.16143727428292817,-0.28216885431920047,0.5904066319638732,-0.8808150958993284,1.3463743136313728,-0.0921679828368736,-0.18627737355609658,0.6719053925134524,-1.0549177145072366,2.048563726796992,-0.1577541293275779,-0.18035813086042785,0.6561528221854889,-1.4582201555217416,1.6587087358982813,-0.23138419396806975,-0.19026715864030685,0.7093524071838996,-1.9761258737521872,1.603746870985274,-0.11404167230547918,-0.33054040460101397,1.2544001696615894,-2.343096810263443,2.8160072794047886,0.159921253628244,-0.10644560026930582,0.9141114156818787,-0.9673534684443398,3.1066841306730306,-0.26257103198666015,-0.36396686106713017,0.8114929536547192,-1.3592854358896058,1.8682991482714977,0.18217586324656362,-0.04618980276945448,1.0856545328825595,-1.4605593503630523,2.958403923790922,-0.15377654654875983,-0.1455632664153368,0.6308195974665335,-1.853106746964358,1.3318346530352936,-0.12218087684664593,Oradea,RO
522,30,-0.15925083584327168,-0.06160656259174664,0.43153735551235517,-1.4152102012206833,0.1153681025362778,-0.19882356965611325,-0.25320329593263324,0.3966440033815639,-0.978417305874237,1.11477555870332,-0.050856514352718575,-0.09338073906642712,0.18718279087344014,-0.341755276482253,0.28453800974788096,-0.13647065590172092,-0.15679569800009066,0.21354194119830563,-0.5224938268000515,0.4731578872821978,-0.09587036938034887,-0.10716923139851109,0.41525704017958637,-1.145044915139657,1.4573859072762556,-0.014394647116990945,-0.06120424670931829,0.5949237004771969,-1.1978969073521082,1.935821766350001,-0.21763624246127744,-0.155579811294734,0.20848583149289002,-0.8395629103809533,0.11398182459883456,-0.11424764494379291,-0.1130353417128078,0.3411986809870065,-0.6621769357228112,0.9951238713724159,-0.04969054160796775,-0.07625331799511814,0.22894927783165345,-0.50518593249973,0.3859416761986547,-0.17164942953542597,-0.15285475138009394,0.4855602135781557,-1.0193264569950715,0.6355091009920585,-0.11511572687020061,-0.12811101358715632,0.34472687381461625,-1.1605935528919116,0.7953625745700471,-0.12036419796998445,Istres,FR
337,302,-0.09592816186734,-0.14734511969502423,0.7329445059496332,-2.0469490070591116,5.374722376014448,-0.12088277688360992,-0.3278596088141399,1.4713696347069336,-3.34187703787044,11.59761745373385,-0.05850213550270966,-0.25977092368076826,1.4666590208309842,-2.2916071945235443,9.822958820424562,0.10748175060067525,-0.13074388220382513,1.7338902436546029,-1.8762430753272519,16.348622510865624,-0.23570283969655395,-0.30844302658826755,1.2549147479723874,-3.117206913212177,9.052699163313237,-0.10820561778577403,-0.14276660151918122,1.279100296742485,-3.47333370111347,10.673665024030807,-0.3510083921292712,-0.44623899244570525,1.1931336171426035,-2.5279529298608754,7.200064227203499,-0.06609212070316717,-0.2003393504064228,1.2750951822373224,-3.0317423217419575,10.14577516127055,-0.22160031143136397,-0.29987120126237843,1.182203569710672,-3.160329921760351,6.298518686338934,0.011058828657708745,-0.15608942718463487,1.2474820407032645,-2.321793318773893,13.137887213279253,-0.17793798476198036,-0.22539117944038486,1.2681724898083244,-3.5044192635173967,10.98992558533102,-0.11975634195485331,Mödling,AT
571,12,0.19918828888042203,0.06523585696643308,0.4070531527994309,-0.22689306983260604,1.1857456527848877,0.1871758612925129,0.0877153947985543,0.49713931758527025,-0.48175331630093987,1.0615104090030258,-0.1924409627735534,-0.21866403021573533,0.5089974029424487,-0.985338018432719,0.5138613251920058,0.2962209517120305,0.11677281858024285,0.6981561840323007,-0.43923548159966813,1.8161051524835328,-0.2639387855807232,-0.32569794750170167,0.5438854975715026,-1.2121868466597026,0.7014353643183807,0.059748909367015296,-0.09329430600891114,0.9117948711914841,-0.5911420382377408,2.5414530698648106,-0.6319189619111525,-0.5493966751098097,0.5507060816303605,-1.531927905843381,-0.03095378908803783,-0.04773619619178346,-0.05013830845987362,0.5758379134948862,-1.0802717970090854,0.7564089511363933,-0.23139231466553736,-0.14773038792064724,0.2157051095724941,-0.7448339812936499,0.02946549076642397,-0.5152611427606072,-0.3949621394563083,0.4195542401448381,-1.1344206089152846,-0.09407452284292094,-0.1730835726851289,-0.22246429597409204,0.5106354888884602,-0.9119419892514884,1.064376099790231,-0.11940344775604594,Roma,IT
83,17,-0.16172753877715487,-0.15813764779383113,0.18233365930784254,-0.5049640065150206,0.10896897877403428,-0.27755428149720973,-0.22305288122965397,0.5696268396265098,-1.1523648632519858,1.2519790545040166,-0.09639348146114186,-0.1330775469497104,0.473773546184065,-0.7598307032827613,1.1840688185687516,-0.12853726308705954,-0.1488263929818221,0.5007604840256675,-0.8457862522215586,0.8437866195437269,-0.0007683322600693376,-0.08908822839840796,0.7393326159188406,-1.464924285187901,2.1449221189656495,-0.40654448851841635,-0.22664432062956827,0.5131337637211254,-1.7176144104677178,0.17648774404798948,0.17251695477553938,0.14683214533921163,0.8331683874478771,-0.9416300493212733,2.462077221851623,-0.24061976287307782,-0.09506141139429332,0.5366280501589159,-1.2573057536092067,0.708337292331108,0.025901421676880206,0.00025008303327991144,0.5937222307432808,-0.7825360048521401,1.2416277095382409,-0.0031246104228799254,-0.23619336827609744,0.8185729529501425,-0.8455062022345546,1.259308038675726,-0.16391444917776707,-0.10240176047688627,0.6579472605864854,-1.839534133003264,1.1770928028598109,-0.11643325742021426,Płock,PL
568,25,-0.08620425489870014,-0.05433743575902672,0.11999449035723928,-0.2760086609155124,0.13704711332226976,-0.08883694292498949,-0.1521993428688063,0.4739962028745096,-0.9340968215536557,1.1583561909295048,-0.13585739757061774,-0.15073435333712426,0.20596096897007385,-0.5605306429808522,0.24241715747093717,-0.021895530606080835,-0.06903820157600284,0.29401077668830916,-0.4625184097562971,0.7002971272434383,-0.20600828522168352,-0.20371876444388212,0.2927832939052946,-1.0963960120131169,0.39450592625546893,0.023905458464108954,0.008341020606689753,0.25834975309807473,-0.47758606756456257,0.8121080833938945,-0.09499173712805709,-0.159110104525107,0.4382814138882855,-0.834926895650748,1.0519371106123527,-0.2155487090570443,-0.22622548744490084,0.19213527455682347,-0.6948547919519223,0.12118286606254057,-0.1152490626297892,-0.1536353150723542,0.24025053836544308,-0.4919589381268699,0.3683010360941479,-0.27704229955193793,-0.28263144379263133,0.2644870282726075,-0.5575388537505779,0.29464478467509836,-0.05962418761572399,-0.0830845166342064,0.3144374866105962,-0.7054607508333173,0.7076107364206177,-0.11612299534004684,Maresme,ES
332,45,-0.13568572103757706,-0.1277127883998287,0.4318724082579171,-1.3235204566640115,0.9030534760334805,-0.2458023266528574,-0.287444793990849,0.5498240372360531,-1.489457277925876,1.358701833381957,-0.14393690942848464,-0.17319144000142367,0.5197822077628945,-1.0307447897256934,1.6758291888068177,-0.13910583014885614,-0.15433637360698224,0.7152181048443428,-2.1384281948707726,3.209783950878311,-0.10804025177322897,-0.21228679251886232,0.7398960031258333,-1.1228507088849025,3.351057614737171,-0.13005451899293324,-0.11465060214910101,0.7404702478833503,-1.2437292507780358,3.609366158317306,-0.1203768792646431,-0.22245668712143343,0.5603236779335213,-0.9318573454441389,1.5039334683855983,-0.14041735476433953,-0.24263027499554882,0.5422879008904913,-0.8435667531756743,1.8311315314837595,0.11044060208300854,-0.026881995266062372,0.7294044875853402,-0.7520007211733201,2.7443262203138192,-0.12937718260095368,-0.1319609828147204,0.5653560028542742,-0.8448476303800448,1.7165320229728487,-0.08105436271644885,-0.1642600761039105,0.9870839297620271,-1.2524159266586938,5.0459722521935655,-0.11485552139066492,Le Mans,FR
350,20,-0.2728221117488575,-0.23407812303220007,0.3237616353227244,-0.8419332871169563,0.06283273791640101,-0.11800044538754738,-0.22927561035211422,0.5244882818961871,-0.7142262848749428,1.172579841964666,0.009260184757681868,-0.011485037541755986,0.3045374170108304,-0.32810296610354234,0.4514451926492021,-0.14322613404338394,-0.14374271737928324,0.3232106774560424,-0.7437156662854746,0.7141893123003775,0.019801641253722857,-0.0246287222103242,0.36171009879581784,-0.6555949906620571,1.0207325030973784,-0.20839210857314908,-0.14530173959386217,0.2000295755691588,-0.7281248180534902,0.026703160481325594,-0.044115632666180314,-0.04038681770842159,0.3356687787641478,-0.7530488225257085,0.7235790002807424,-0.14890706229178016,-0.16867522555437303,0.24311328835733825,-0.44490416674011934,0.4871762187993899,-0.08689571259018534,-0.07616080846467295,0.3530870049157073,-0.719540598352051,0.6210020787385038,-0.25845217786145475,-0.2593812245706051,0.32779915880887267,-0.7027443189827806,0.24651193846028138,-0.01138958272898266,-0.09127282247648401,0.45870297401244037,-0.6851062737102904,1.4204130204224488,-0.11483083108001059,Tatabánya,HU
139,45,-0.124170891250864,-0.091514866229885,0.12873383585837467,-0.41995395068717434,0.016420758000770818,0.07747563583283033,-0.007145231531384799,0.7279171334973411,-1.270574732769275,2.0323844809518885,-0.07083346211309716,-0.07192593991836999,0.24193700853292538,-0.4978581719463663,0.746849994000701,-0.09387930433360196,-0.09520941186224316,0.23113940792993345,-0.7415225219502032,0.3921289373960273,-0.17105612121501743,-0.21069152137456615,0.45421788734374385,-1.3175865065193209,1.0215196441890078,-0.17094935501304565,-0.10972218531941694,0.3763492070285261,-1.2180643537792013,1.0447125476555514,-0.24040245685358894,-0.16769278865785456,0.4750557513979291,-1.5701547952952477,1.3511886236376474,-0.12700005941633433,-0.10055862559709944,0.31472023611962247,-0.993828523818412,0.4080775822596556,-0.16171001773992594,-0.14024169111491558,0.3804994142292628,-0.994610537646616,1.0192077012279577,-0.06179630337387618,-0.02683039330789764,0.30746744422948724,-0.6768366449458283,0.46622255404091656,-0.11208435295713015,-0.18047688414999719,0.6111526438586131,-1.2731167851275254,2.3896171922149945,-0.11421878985760468,Spijkenisse,NL
631,29,-0.4008001971112298,-0.4040810123932703,0.37044128518719954,-1.4049796593417156,0.002001053657783012,-0.11578001960253022,-0.17528679104739467,0.6219747420072126,-1.2235765428252137,1.3561762817288805,-0.23445452923348165,-0.1856880033400026,0.34099898694623537,-0.9762023953275607,0.5195433961021771,-0.2386141350957699,-0.25540945030792034,0.42365739255198487,-0.8475514258637823,0.5188868127566421,-0.04265914597379061,-0.1425026576116338,0.8714274315973152,-1.2867775815681881,3.223254960393005,-0.06525352334323675,-0.09227681103736869,0.37946837181299137,-0.7788636467108834,0.637238659395454,-0.021088009241653143,-0.18921147897544818,0.9307236292599896,-1.2020014093590008,3.520322719835155,0.06363626782551857,-0.1983301956212567,0.9303264443688355,-0.9813092934684949,2.780971416554412,-0.09680241506875686,-0.2989775749903775,0.8910076147013595,-1.143092056258275,2.3185587598228357,0.03438412772229859,-0.14508710315193227,0.9425306111668703,-0.8302093540976722,2.8822704963763943,-0.11212658268207465,-0.14658253497205564,0.5966373805291216,-0.8739458596787077,1.9159600355014679,-0.11177801470951881,Tierra de Badajoz,ES
50,28,-0.14361060438118298,-0.09638697755472173,0.19890955522978057,-0.5832918434746802,0.115315513033587,-0.2035998429639339,-0.20730374644294983,0.8565946189938966,-1.6817728451368794,1.2973059058738505,-0.18917650284522705,-0.17493735017873513,0.30003660788589753,-0.8181796022322076,0.3370314162018327,-0.31133300699954275,-0.19545746651858212,0.2833727995992294,-0.8456467084564485,0.12749308051735656,0.1777843496371229,0.07962036002330757,0.7746354062713824,-1.486245808842024,2.349778660521513,-0.24084898826527135,-0.12960771877782523,0.37795782536879974,-1.1085588102180093,0.49938903075936814,0.1889569794780422,0.1312094341875747,0.5702303289389204,-1.010220955312497,1.176256764394995,-0.08921869190112151,-0.014592794046119378,0.4536148003819009,-1.2113380549547808,1.0947143437421105,-0.05378516375330678,-0.04116349359893564,0.5458241901215217,-1.1541569259770952,1.2314582081777738,-0.3297739624023071,-0.1329989154849512,0.4684232444457995,-1.231197250805815,0.20282623691368426,-0.028920417502586546,-0.06939138680589808,0.7706846496888963,-1.4806204777416951,1.975491335668533,-0.11122962289993771,Koszalin,PL
634,23,-0.07422556566082775,-0.13800627621586936,0.5128594189231482,-1.0349420201692292,1.0687797438600861,-0.09058497045205621,-0.4977767997884041,1.1696414075441848,-1.5432477557477258,3.003796384637202,-0.10361791580590289,-0.1482658308424128,0.6164042048376809,-0.9625738814609504,1.5669968570093862,0.051829941905580275,-0.12908548422625338,0.7342836260121294,-0.6655659600226728,1.960326057924668,-0.39370948694832225,-0.3787895182583632,0.8795218089661707,-1.576609235297307,2.6143800819179024,0.13137170418545457,-0.15025317828700904,0.9111143868140067,-0.7418386745275882,2.5163339971085676,0.2161076787735195,-0.15157990783935604,1.519770928558327,-0.8933891969130725,6.170868896319673,-0.3063506843607886,-0.8087464180723731,1.5657108683516823,-1.333055740905351,4.600753899695775,-0.4146341191225941,-0.24272052530885008,0.7068547413488618,-1.4686555396910554,0.9901064748781878,-0.2530241439681353,-0.3176739202511435,0.37813663598120595,-0.8011897895269331,0.5013020638385389,0.015591437464373605,-0.261515053995787,1.5286715773941824,-1.1448705109511264,6.164934891641303,-0.11102237490815448,Μελισσάτικα,GR
185,49,-0.03132724866943422,-0.07987186977806407,0.213551583024485,-0.4416272922137577,0.35046234644155216,-0.1480533651495611,-0.2759112492331216,0.5416514478667808,-0.875991480505283,1.582559556062509,-0.05534847151877114,-0.1089038477953849,0.4087971212038218,-0.9159168491576555,1.0187684528045802,0.03197108849309962,-0.0962290585605375,0.43893462401747324,-0.6191761611801861,1.6975967793216677,-0.1984978202251035,-0.18456671635175165,0.5331515198721182,-1.0760357697196037,2.594441613774638,-0.0304498876528727,-0.09703273701787153,0.5813406440601352,-0.9426641680988863,3.0449579101176223,-0.17058391444812074,-0.16957433180020928,0.3721647875390048,-1.3779937446570345,0.6191651011401909,-0.3113664014870444,-0.2822162395102993,0.38345760039063836,-1.0735645182009197,0.6966748174384152,-0.012583637049322059,-0.0984595819243745,0.5444370128904152,-0.8205145595520622,2.6712890862972136,-0.18843129570548744,-0.11713165640522928,0.23833751468759368,-0.6080972827816471,0.1449248679756008,-0.10094472891722198,-0.1494918539476146,0.7467605051798561,-0.8877487938441706,4.410195076268742,-0.11051051657543999,Dunkerque,FR
265,38,-0.0034002517945679765,-0.06657211072972459,0.2680283404328372,-0.43647771634580435,0.5469270075122239,-0.26662149206003494,-0.3128537194827686,0.45425166633588243,-1.3905313003281872,0.6091831086845216,-0.15096063498007642,-0.11513056257118594,0.2781511319161921,-0.7962316613672837,0.7334386298595055,-0.09931284137014697,-0.12776567833195773,0.379124392948778,-0.8263118250211352,1.0245177241950174,-0.04100564345120071,-0.08169720286555303,0.3986409078580972,-0.9912619571680326,0.9616789080589495,-0.058111596177946305,-0.04510802590027166,0.3375983582624474,-0.9492136659558825,1.0543994138324317,-0.197701200837415,-0.12596025961177937,0.3992900969415222,-1.1892308391053736,0.7807604445815864,-0.10176348512116327,-0.13002578778931967,0.4734587254937564,-0.9526446242921651,1.0851140338160914,-0.11489708388237492,-0.11029389749381371,0.42861775361740323,-1.0784979854215682,1.0459914144230875,-0.02041520508318662,-0.11356476522172129,0.3756689250689633,-0.4866244994396518,0.9165249847210725,-0.15328203261453419,-0.1061182996957678,0.3794208295283637,-1.3334049235366938,0.8506795641423409,-0.10977013339751339,Rüsselsheim am Main,DE
85,24,-0.18696034133159656,-0.1561028276270094,0.09701329948002763,-0.37600432809039724,-0.08222909289690361,-0.20883870763514042,-0.35834935219708797,0.47251081282247537,-0.804825706131095,0.9425505203414385,-0.17543866850509013,-0.11660156090127138,0.17020171089503613,-0.47026809964964467,0.1044284722901973,-0.16762601107432204,-0.1426059649082502,0.1342364491356162,-0.5119514272846759,-0.017733291863960193,0.049234296559337434,-0.07850130431063114,0.4261660981521302,-0.6546429749133613,1.4722324128307973,-0.15804962007617063,-0.11032900467427717,0.18867348404125792,-0.6051060552290585,0.097174691096424,0.014699544477828416,-0.08247462959310968,0.38725699464073227,-0.9041335409801208,0.9624894522589693,-0.12503076284999567,-0.10048016397589764,0.29857188589546674,-0.7606322247768678,0.4793637705113329,0.00014204385569841136,-0.08946410176297387,0.5203619890142113,-0.6618774799447377,1.3303391126547788,-0.23179555372232175,-0.2302396996608455,0.3113447850497169,-0.6393647556456785,0.1534384838177323,-0.00919226539466067,-0.08319044502674464,0.35162571750558935,-0.777025396829409,0.9741999588418918,-0.10898691324513035,Wołomin,PL
331,35,-0.027654280197870598,-0.0844700251274448,0.37783908526552834,-0.44887611513201353,1.335384080074308,-0.2869448437089261,-0.21320292131107552,0.5027227726263085,-1.4115682445218307,0.717206710316444,-0.13584062875353195,-0.10551823061524762,0.3066696773563093,-0.9029313976903562,0.6557941108574503,-0.08942366710231275,-0.1359601138443529,0.6492317280804637,-0.7294736907380001,2.350610129228101,-0.0811674322232872,-0.19505892742917103,0.7901435428396203,-1.2267421120052415,4.1834028506252245,-0.08235370796259255,-0.09291682245816467,0.6431931459422926,-0.9424325982640822,3.289373913041586,-0.11976952866253428,-0.1304823907623601,0.4527923628138779,-1.3481675197332066,1.2113343607122613,-0.24743406944856283,-0.27925386186827517,0.5101310696424438,-0.9315707395574673,2.0058272731548836,0.005504047594851241,-0.02331712886023298,0.5504503675197521,-1.0274253421081865,2.585711621316932,-0.07425431135518445,-0.1434723443300084,0.6348988454002278,-1.2404328777468054,1.2619184528450937,-0.057239439696274486,-0.10399199310325959,0.7850243441448188,-1.2738770360785387,3.8670662293283025,-0.10877980559238418,Troyes,FR
508,35,0.03858307726742244,-0.1299312334969915,0.8026037725770785,-0.5521599582805644,2.3738501568707955,-0.24440275297473826,-0.3247800465415338,0.8610075157027411,-1.5265843389680447,2.4741367425679264,-0.16711453273775592,-0.22031626368336849,0.8814419014131829,-1.0352519115194054,2.9887236467195577,-0.16760591838006575,-0.19714102678047674,0.7918040059927756,-1.1221144682956463,2.4423319986027034,-0.14440255661606125,-0.2540040914775006,0.9222648969921351,-1.5623286662715978,3.0061022845226404,0.08130776281898201,-0.09251097786847232,1.1996715428583595,-0.9668587724924604,4.9711770906169015,-0.09195719587481066,-0.22083314187525516,0.9878486553672955,-1.2243378419014193,3.073480242950255,-0.12379707688530171,-0.26575786244208205,1.141706472104978,-1.5963313826002479,3.5647332718842124,-0.32076226948611675,-0.2012275006061822,0.7057335504379935,-1.3881051546626642,1.8271417242171302,0.001194726412212438,-0.313017202891614,1.3450878021276371,-1.0275386325832023,4.197449424437899,-0.05761654296514968,-0.15232617070217774,0.909850717571146,-1.2496349523651695,3.0413031503152865,-0.10877938903830754,León,ES
666,16,0.1657978043342601,-0.09847161478824425,0.5206926934394932,-0.25490508516489874,0.9789248052006682,-0.32190718442218924,-0.3526317294375408,0.38247244671365815,-1.0600594562688668,0.3779718162034554,-0.20043794999263348,-0.27488918446727045,0.39986467065491044,-0.7449217358935307,0.49647942731561934,0.01997370992551291,-0.031373235209119194,0.4937880647149889,-0.6502109223081428,1.1350306763222544,-0.3505354072133239,-0.21401023030236743,0.445138963897426,-1.3709871719945075,0.2390702459375589,0.039861399620300296,-0.0723938093786711,0.44349920222230993,-0.536106291722385,1.1539970685095293,-0.2827376639555177,-0.21298977644273095,0.4876957117425744,-1.2201553278046875,0.6538230295907854,-0.23493422551045898,-0.12614931307307842,0.32452436340457974,-0.7654119660580323,0.24978429668780538,-0.5021982759905512,-0.5427524999527737,0.3496579187645246,-1.195582625619432,-0.1054148570994062,0.5977076104784323,-0.15698517508124066,1.579966556423982,-0.8485245876259638,3.275012129381778,-0.12126133034321597,-0.16135331833917504,0.6404106677453392,-0.9765709719702238,1.6899030387702672,-0.10824286482448953,Costa Noroeste,ES
441,53,-0.13125608532194172,-0.10491979210890169,0.23472459515197472,-0.5883656011234705,0.31379473344560876,-0.0747962227147456,-0.14483995996773258,0.7477823832609655,-1.2168411602500604,2.170291083103493,0.002625282990987761,-0.09928163956144917,0.5365579094360512,-0.9331559746673991,1.479258899448426,-0.16891567665844642,-0.13801083631130281,0.40746013907170103,-1.1339696497392717,1.0638118438973627,-0.11781865793101749,-0.14551343820605578,0.5473653795689327,-1.1368641723066706,2.0224073028680087,-0.058590677522689746,-0.05405238116366382,0.5850460553297095,-1.2060091264338393,2.3871767312600385,-0.10622264132648962,-0.08276680321487317,0.520053692190359,-1.2879476981510554,1.2657912863448701,-0.3107041628710937,-0.21787667106838166,0.49273831461965095,-1.5707117029818056,0.6818187665038944,0.1206320974219885,-0.02817887452309115,0.9253511071320725,-1.21371316869366,5.0587488636291,-0.2874063981340671,-0.21889548960087696,0.5126582972145066,-1.309640829283893,0.8687599819400045,-0.05818803648371468,-0.14814292469740598,0.8225374821781116,-1.2194720075575007,4.28273780381813,-0.10824010714102088,Saint-Étienne,FR
626,63,-0.0977326195211158,-0.08859230768886003,0.17057468946682072,-0.4811890690849159,0.2891179432196431,-0.14789348363846758,-0.2588996676708033,0.5872783608536233,-1.0664121830978133,2.055513764077268,-0.17312143285208315,-0.14783188546163356,0.25928136975585064,-0.794098597486839,0.6193027867834396,-0.190316844211955,-0.13304606941896552,0.24479761906104072,-0.778432120758338,0.28437358511942445,-0.14591019403359792,-0.20157983691812864,0.4702691234695411,-1.0193063799304605,1.7368319828993326,0.1081116939936173,-0.005210764410397937,0.4286422414655123,-0.4019159707787893,2.0260841514033565,-0.12027361163121744,-0.16150722496548037,0.6023375399788521,-1.3126491643543137,2.1184922166122213,-0.17589945387178532,-0.15062148437377737,0.38893962833186224,-0.9950542939734991,1.3963694967686713,-0.23864032455251866,-0.2131221916283888,0.4354988334359893,-1.0004490044497851,1.2217723009851424,0.096945027075711,-0.04581527630213211,0.6244388061143618,-0.7742304044546663,2.44413886713718,-0.09928208803978056,-0.15108181286657957,0.3954227628399828,-1.1597494536733486,1.5746356533051473,-0.10763757557119936,Charneca de Caparica e Sobreda,PT
227,8,-0.11878922199138726,-0.10939783242589002,0.05479657297483709,-0.1931390790752977,-0.06221803850136333,-0.3805812943154094,-0.39897603251390246,0.18590289807061686,-0.573744167553883,-0.15062894467994958,-0.2668787798835448,-0.2425844628893509,0.16278882225505664,-0.4404494195490506,-0.11760245721223293,-0.08527642145858909,-0.07788929067465108,0.03366791814862194,-0.12202450903055717,-0.055915464670558954,-0.07765811114801373,-0.07606612894692975,0.18714624441841712,-0.2810798867610383,0.3047210010683245,-0.14153451494558078,-0.10263300928381376,0.07815500399738909,-0.2722798928241025,-0.07886041435807785,0.22314475464235967,0.07034528812863365,0.4389603249140759,-0.27188186723833907,0.8242609992527152,-0.15075394414561893,-0.13566083370111673,0.045457081317308454,-0.2214108845830672,-0.10228103439931867,-0.06274191854533855,-0.04835072148788033,0.16689622414028218,-0.2805067754252946,0.1262405442197011,-0.003909149506633347,-0.003909149506633347,0.5522285518782251,-0.3943937033045534,0.38657540429128673,-0.10996468799565796,-0.13199323124227044,0.08864970054967315,-0.21879536359697943,0.01644676296911407,-0.10681302629940127,Sosnowiec,PL
641,10,-0.36825367689958227,-0.363222500403513,0.09633952420606412,-0.46960446446782345,-0.22343646138421633,-0.3055413400433924,-0.3895377045136028,0.8137040658007167,-1.6664031651153708,0.9605552462718138,-0.08639114279620672,-0.048076071020912055,0.44447289239619664,-1.063699901396267,0.5065558180924717,-0.08639976854634955,-0.24328798180025904,0.6127694229261089,-0.7730292321639739,1.1732133873337063,0.1425313168108659,0.05234817218011065,0.8626778578607723,-1.1243118864255588,1.8934593261424095,-0.00947271770043211,-0.11690007225923965,0.5977558030700671,-0.8601723397672901,1.0985120221033637,-0.3546276370866105,-0.38561450300418093,0.4533533884853596,-1.040192051864007,0.37053953556214375,-0.08303582115756275,-0.19785412255466972,1.1129269458577757,-1.3777343858838538,2.1840826150559454,-0.19737143441441457,-0.1654402056342697,0.3264653996312835,-0.7466909914395058,0.39207144381803805,0.26644013618414564,0.06163993857891698,0.5419833838269562,-0.2400902789793784,1.1193626823030305,-0.08282251743652398,-0.07094305807050312,1.0006493395689822,-1.4083075360417439,2.376830142783739,-0.10590405482600578,la Safor,ES
43,21,-0.19751500409068207,-0.23564201030970974,0.20754832296286094,-0.49261715084129615,0.05409475035165381,-0.16358037997317657,-0.23971628813932852,0.7005463908473609,-0.978726074045296,1.586861302873087,-0.28879932048091317,-0.32755611037931276,0.23073217239065605,-0.5633673244295075,0.0999720816895249,-0.22244202772062502,-0.1621088663078201,0.375401989287745,-0.823999255615155,0.3109270193974387,0.025410874852149955,-0.1504525604593484,0.6307179286921026,-0.6500867484631986,2.315526930875936,-0.19119827751139387,-0.15154599962787865,0.395842404778922,-0.9699734863343958,0.7688455342565009,0.10782576233947334,-0.12584307452471563,0.6193993697838599,-0.6225750038727548,1.6457666108944644,-0.10459536163989272,-0.07943475124466262,0.3161354918543069,-0.5382749450716893,0.8400706561746946,-0.10029849277751648,-0.23344469726277883,0.4404229217061708,-0.5550982507968558,0.9301919804692933,0.0010800977699790687,-0.17593648787748623,0.5180574822210201,-0.5992421911906524,1.2347068025326406,-0.022875695813055433,-0.08979319292553177,0.6615587758017014,-0.8930978101474373,2.433357613251147,-0.10518071136778664,Suwałki,PL
