Country,% Cluster 1,% Cluster 2,% Cluster 3,% Cluster 4,% Cluster 5,% Cluster 6,% Cluster 7,% Cluster 8
IE,61.082995951417004,1.8218623481781375,9.868421052631579,3.54251012145749,5.263157894736842,9.564777327935223,0.7591093117408907,8.097165991902834
NL,53.50165562913908,1.456953642384106,8.9817880794702,7.789735099337748,3.1208609271523176,19.586092715231786,0.35596026490066224,5.206953642384106
NO,48.73463485177151,5.061460592913955,6.941431670281996,7.881417208966016,16.919739696312362,4.2660882140274765,0.8676789587852495,9.327548806941431
FR,48.692835078731264,6.125216605138251,12.566865064416485,9.364876064190462,4.972500565056882,12.367211632637686,1.054772847133278,4.855722142695698
BE,45.98580010922993,3.713817586018569,13.653741125068269,5.133806663025669,3.2768978700163847,22.31021299836155,0.4642271982523211,5.461496450027307
DK,44.08493427704752,5.207280080889787,2.7805864509605662,16.076845298281093,18.70576339737108,1.5672396359959553,1.5166835187057632,10.06066734074823
DE,40.54629301170628,9.103064370889841,21.183180069309905,3.118945616285098,11.523453488689388,6.636286735612738,0.8841105683957758,7.004666139110978
HU,36.61898569570871,9.128738621586475,9.77893368010403,4.109232769830949,23.693107932379714,2.418725617685306,1.3003901170351104,12.951885565669702
PL,36.01024727110715,13.56649587881488,15.409890844286034,5.9478725774114505,17.047226553798172,2.060592559590109,1.681889062151927,8.275785252840276
RO,35.9319526627219,11.18343195266272,7.366863905325443,4.556213017751479,27.559171597633135,2.1449704142011834,0.7544378698224852,10.502958579881657
